REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jul-11,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735086,14.2,109.2,,,,1
Jul-11,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735068,14.3,122.2,,,t,1
Jul-11,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735104,14.4,121.6,,,,1
Jul-11,"Edmonton, Alberta",2011S0503835,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735122,14.5,106.7,,,t,1
Jul-11,"Edmonton, Alberta",2011S0503835,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735138,14.6,106.2,,,,1
Jul-11,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735051,15.1,113.6,,,t,1
Jul-11,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735087,15.2,113.7,,,,1
Jul-11,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735069,15.3,126.2,,,t,1
Jul-11,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735105,15.4,126.8,,,,1
Jul-11,"Calgary, Alberta",2011S0503825,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735123,15.5,110.7,,,t,1
Jul-11,"Calgary, Alberta",2011S0503825,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735139,15.6,110.7,,,,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735052,16.1,137,,,t,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735088,16.2,133.7,,,,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735070,16.3,150.5,,,t,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735106,16.4,147.3,,,,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735124,16.5,130.7,,,t,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735140,16.6,130.8,,,,1
Jul-11,"Vancouver, British Columbia",2011S0503933,Household heating fuel,Cents per litre,57,units ,0,v735153,16.7,122.6,,,,1
Jul-11,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735053,17.1,126.6,,,t,1
Jul-11,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735089,17.2,124.4,,,,1
Jul-11,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735071,17.3,141.9,,,t,1
Jul-11,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735107,17.4,138,,,,1
Jul-11,"Victoria, British Columbia",2011S0503935,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735125,17.5,128.1,,,t,1
Jul-11,"Victoria, British Columbia",2011S0503935,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735141,17.6,128.2,,,,1
Jul-11,"Victoria, British Columbia",2011S0503935,Household heating fuel,Cents per litre,57,units ,0,v735154,17.7,134.2,,,,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735054,18.1,134,,,t,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735090,18.2,132.8,,,,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735072,18.3,140.5,,,t,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735108,18.4,140.3,,,,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735126,18.5,134.9,,,t,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735142,18.6,134.9,,,,1
Jul-11,"Whitehorse, Yukon",2011A00056001009,Household heating fuel,Cents per litre,57,units ,0,v735155,18.7,130.2,,,,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735055,19.1,142.4,,,t,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735091,19.2,138.9,,,,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735073,19.3,150.4,,,t,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735109,19.4,148.8,,,,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735127,19.5,141.9,,,t,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735143,19.6,127.4,,,,1
Jul-11,"Yellowknife, Northwest Territories",2011A00056106023,Household heating fuel,Cents per litre,57,units ,0,v735156,19.7,122.9,,,,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735046,2.1,135.1,,,t,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735082,2.2,131.4,,,,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735064,2.3,140.6,,,t,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735100,2.4,136.7,,,,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735118,2.5,133.3,,,t,1
Aug-11,"St. John's, Newfoundland and Labrador",2011S0503001,Household heating fuel,Cents per litre,57,units ,0,v735149,2.7,112.9,,,,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735056,3.1,125.7,,,t,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735092,3.2,121.2,,,,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735074,3.3,133,,,t,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735110,3.4,128.1,,,,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735128,3.5,126.3,,,t,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735144,3.6,120.7,,,,1
Aug-11,"Charlottetown and Summerside, Prince Edward Island",,Household heating fuel,Cents per litre,57,units ,0,v735157,3.7,108.3,,,,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735057,4.1,129.8,,,t,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735093,4.2,126.8,,,,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735075,4.3,137.7,,,t,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735111,4.4,135.1,,,,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735129,4.5,127.6,,,t,1
Aug-11,"Halifax, Nova Scotia",2011S0503205,Household heating fuel,Cents per litre,57,units ,0,v735158,4.7,108.9,,,,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735058,5.1,128.5,,,t,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735094,5.2,125.2,,,,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735076,5.3,134.6,,,t,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735112,5.4,132.3,,,,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735130,5.5,132.1,,,t,1
Aug-11,"Saint John, New Brunswick",2011S0503310,Household heating fuel,Cents per litre,57,units ,0,v735159,5.7,110.1,,,,1
Aug-11,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735059,6.1,129.7,,,t,1
Aug-11,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735095,6.2,129.5,,,,1
Aug-11,"Québec, Quebec",2011S0503421,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735077,6.3,137.6,,,t,1
Aug-11,"Québec, Quebec",2011S0503421,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735113,6.4,137.7,,,,1
Aug-11,"Québec, Quebec",2011S0503421,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735131,6.5,127.4,,,t,1
Aug-11,"Québec, Quebec",2011S0503421,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735145,6.6,127.1,,,,1
Aug-11,"Québec, Quebec",2011S0503421,Household heating fuel,Cents per litre,57,units ,0,v735160,6.7,115.7,,,,1
Aug-11,"Montréal, Quebec",2011S0503462,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735060,7.1,135.6,,,t,1
Aug-11,"Montréal, Quebec",2011S0503462,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735096,7.2,133.1,,,,1
Aug-11,"Montréal, Quebec",2011S0503462,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735078,7.3,144.1,,,t,1
Aug-11,"Montréal, Quebec",2011S0503462,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735114,7.4,142.1,,,,1
Aug-11,"Montréal, Quebec",2011S0503462,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735132,7.5,128.7,,,t,1
Aug-11,"Montréal, Quebec",2011S0503462,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735146,7.6,128.2,,,,1
Aug-11,"Montréal, Quebec",2011S0503462,Household heating fuel,Cents per litre,57,units ,0,v735161,7.7,111.8,,,,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735061,8.1,129.1,,,t,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735097,8.2,125.6,,,,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735079,8.3,140.1,,,t,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735115,8.4,139.9,,,,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735133,8.5,123.2,,,t,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735147,8.6,122.9,,,,1
Aug-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Household heating fuel,Cents per litre,57,units ,0,v735162,8.7,123.1,,,,1
Aug-11,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735062,9.1,128.3,,,t,1
Aug-11,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735098,9.2,127.4,,,,1
Aug-11,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735080,9.3,141.8,,,t,1
Aug-11,"Toronto, Ontario",2011S0503535,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735116,9.4,140.5,,,,1
Aug-11,"Toronto, Ontario",2011S0503535,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735134,9.5,123.3,,,t,1
Aug-11,"Toronto, Ontario",2011S0503535,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735148,9.6,124.7,,,,1
Aug-11,"Toronto, Ontario",2011S0503535,Household heating fuel,Cents per litre,57,units ,0,v735163,9.7,123.1,,,,1
Aug-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735063,10.1,134,,,t,1
Aug-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735099,10.2,133.2,,,,1
Aug-11,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735081,10.3,147.2,,,t,1
Aug-11,"Thunder Bay, Ontario",2011S0503595,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735117,10.4,146,,,,1
Aug-11,"Thunder Bay, Ontario",2011S0503595,Household heating fuel,Cents per litre,57,units ,0,v735164,10.7,126.8,,,,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735047,11.1,116.4,,,t,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735083,11.2,116.4,,,,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735065,11.3,129.4,,,t,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735101,11.4,128.4,,,,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735119,11.5,112.9,,,t,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735135,11.6,112.9,,,,1
Aug-11,"Winnipeg, Manitoba",2011S0503602,Household heating fuel,Cents per litre,57,units ,0,v735150,11.7,112.5,,,,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735048,12.1,122.5,,,t,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735084,12.2,122.7,,,,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735066,12.3,134.9,,,t,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735102,12.4,135.3,,,,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735120,12.5,113.9,,,t,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735136,12.6,112.9,,,,1
Aug-11,"Regina, Saskatchewan",2011S0503705,Household heating fuel,Cents per litre,57,units ,0,v735151,12.7,111.4,,,,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735049,13.1,121.6,,,t,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735085,13.2,122.4,,,,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735067,13.3,134.3,,,t,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735103,13.4,135.5,,,,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735137,13.6,114.2,,,,1
Aug-11,"Saskatoon, Saskatchewan",2011S0503725,Household heating fuel,Cents per litre,57,units ,0,v735152,13.7,91.7,,,,1
Aug-11,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735050,14.1,110.4,,,t,1
Aug-11,"Edmonton, Alberta",2011S0503835,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735086,14.2,109.3,,,,1
Aug-11,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735068,14.3,122.9,,,t,1
Aug-11,"Edmonton, Alberta",2011S0503835,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735104,14.4,122.2,,,,1
Aug-11,"Edmonton, Alberta",2011S0503835,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735122,14.5,107,,,t,1
Aug-11,"Edmonton, Alberta",2011S0503835,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735138,14.6,107.4,,,,1
Aug-11,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735051,15.1,112.4,,,t,1
Aug-11,"Calgary, Alberta",2011S0503825,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735087,15.2,112.7,,,,1
Aug-11,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735069,15.3,125,,,t,1
Aug-11,"Calgary, Alberta",2011S0503825,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735105,15.4,125.7,,,,1
Aug-11,"Calgary, Alberta",2011S0503825,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735123,15.5,109.7,,,t,1
Aug-11,"Calgary, Alberta",2011S0503825,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735139,15.6,109.7,,,,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735052,16.1,136.4,,,t,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735088,16.2,133.2,,,,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735070,16.3,150.2,,,t,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735106,16.4,146.7,,,,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735124,16.5,130.2,,,t,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735140,16.6,128.9,,,,1
Aug-11,"Vancouver, British Columbia",2011S0503933,Household heating fuel,Cents per litre,57,units ,0,v735153,16.7,122.6,,,,1
Aug-11,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735053,17.1,125.6,,,t,1
Aug-11,"Victoria, British Columbia",2011S0503935,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735089,17.2,123,,,,1
Aug-11,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735071,17.3,140.2,,,t,1
Aug-11,"Victoria, British Columbia",2011S0503935,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735107,17.4,137.3,,,,1
Aug-11,"Victoria, British Columbia",2011S0503935,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735125,17.5,127.7,,,t,1
Aug-11,"Victoria, British Columbia",2011S0503935,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735141,17.6,128.2,,,,1
Aug-11,"Victoria, British Columbia",2011S0503935,Household heating fuel,Cents per litre,57,units ,0,v735154,17.7,134.2,,,,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735054,18.1,130.4,,,t,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735090,18.2,130.2,,,,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735072,18.3,136,,,t,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735108,18.4,138.7,,,,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735126,18.5,132.4,,,t,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735142,18.6,133.2,,,,1
Aug-11,"Whitehorse, Yukon",2011A00056001009,Household heating fuel,Cents per litre,57,units ,0,v735155,18.7,130.2,,,,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735055,19.1,142.4,,,t,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735091,19.2,138.9,,,,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735073,19.3,150.4,,,t,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735109,19.4,148.9,,,,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735127,19.5,138.4,,,t,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735143,19.6,127.4,,,,1
Aug-11,"Yellowknife, Northwest Territories",2011A00056106023,Household heating fuel,Cents per litre,57,units ,0,v735156,19.7,122.9,,,,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735046,2.1,135.1,,,t,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735082,2.2,132.2,,,,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735064,2.3,141.2,,,t,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735100,2.4,137.8,,,,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735118,2.5,133,,,t,1
Sep-11,"St. John's, Newfoundland and Labrador",2011S0503001,Household heating fuel,Cents per litre,57,units ,0,v735149,2.7,109.6,,,,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735056,3.1,127.1,,,t,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735092,3.2,122.4,,,,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735074,3.3,134.4,,,t,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735110,3.4,129.8,,,,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735128,3.5,128.1,,,t,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Diesel fuel at self service filling stations,Cents per litre,57,units ,0,v735144,3.6,124,,,,1
Sep-11,"Charlottetown and Summerside, Prince Edward Island",,Household heating fuel,Cents per litre,57,units ,0,v735157,3.7,104.6,,,,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735057,4.1,132.7,,,t,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735093,4.2,128.7,,,,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735075,4.3,139.9,,,t,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735111,4.4,136.4,,,,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735129,4.5,131.7,,,t,1
Sep-11,"Halifax, Nova Scotia",2011S0503205,Household heating fuel,Cents per litre,57,units ,0,v735158,4.7,106.5,,,,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735058,5.1,129.9,,,t,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735094,5.2,126.3,,,,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735076,5.3,136.3,,,t,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Premium unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735112,5.4,133.5,,,,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Diesel fuel at full service filling stations,Cents per litre,57,units ,0,v735130,5.5,133.7,,,t,1
Sep-11,"Saint John, New Brunswick",2011S0503310,Household heating fuel,Cents per litre,57,units ,0,v735159,5.7,114.1,,,,1
Sep-11,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735059,6.1,130,,,t,1
Sep-11,"Québec, Quebec",2011S0503421,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units ,0,v735095,6.2,130.3,,,,1
Sep-11,"Québec, Quebec",2011S0503421,Premium unleaded gasoline at full service filling stations,Cents per litre,57,units ,0,v735077,6.3,138,,,t,1
